image_path,category,subcategory,full_label
Data\Organic\food_scraps\top-view-trash-cooking-concept_23-2149056487.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\trash-talk-5-food-scraps-you-should-not-be-throwing-away.1280x600.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Typical_North_India_Food_Prepared_for_Rongmei_Naga.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\un-food-waste-2013-feature_1474021852.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\unavoidable-waste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\vegetable-scraps-1-768x587-1.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Waste-food_bg.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Waste-segregation-04.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\watermelon-rind-rinds-1296x728-header.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Website-Thumbnail-food-india-junk-food-eating.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\What_are_the_advantages_of_proper_food_waste_management.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\zero-waste-26.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\ZWM-compost-scaled.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\5.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\7056505-untitled-design-2022-09-22t165643215.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\apples.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Eliminating-Food-Wastage-to-Eradicate-Hunger.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-scraps-flyer-1-1.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\innovationsustainabilitya-home-bin-turning-food-scraps-into-farm-feed.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\wasted-food2.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\What-is-Food-Waste.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\42f8fcd0-2ddc-4d55-bb9f-ed434d_1200x768.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\aa-Cover-74rf5oelkbaeo8j1kmiamu31v7-20171227011258.Medi.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\AdobeStock_539756104_e836ab76d05c8bfad90ac05325f1c4bf.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\AdobeStock_550660149_428fd902f4247199467725e7eccf1673.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\b24fb5ba50e1c08c306afdb2ff49b1ac8a1ecd03.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\broth-from-scraps.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Composting-1024x341-1.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Composting-Matt-Vasilogambros.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\cristiano-pinto-2lWGQ02DGL8-un_1_x.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\dc-Cover-cgac7t839uh8gjfhkmi1avj642-20190223024739.Medi.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Food-waste-Indian-weddings.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\gfx4-x1280.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\np_file_233459.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Organic-food-waste-scaled-1.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\shutterstock_344303585.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Trashed_vegetables_in_Luxembourg.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\-bread-organic-waste-isolated-shite-background-flat-illustration_74855-14373.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\0.07700600_1571147766_14.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\0.32790600_1489483849_food-loss.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\001_41_IMG_WEB_191204228_Loop-848x565.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\00vid-skorea-waste-21719-cover-superJumbo.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\1024px-Household_food_trash_NY.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\14220kg-foodscrapstrial-45.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\1503810939_3XUEDx_Food_Wastage.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\1600x960_804605-food-waste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\190726-compost-al-1416.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\20120223174847-1_0.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\3141b180-d58c-11ed-86ff-b93329756f4a.cf.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\4-Easy-Methods-to-Repurpose-Food-Scraps-Through-Kitchen-Composting.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\585639-indiafood-poverty.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\6106-05977845a_2400x1600.jpg.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\81333635.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\828950-52136-ryfqandgvd-1487872329.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\9122rFZCfiL._AC_UF10001000_QL80_.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\97085579.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\A1MBvKpOlxL._AC_UF10001000_QL80_.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\ac_food_scraps_fairy_shot_3_1686.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Are_landfills_in_India_overloaded_from_Food_wastes.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\arina20cooking20with20scraps.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\bc914a33536d6cc8f833b89843d63a9c.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Bobby-Berk_Veggie-Scraps_Sustainable_3.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\collecting-food-scraps-4-compost-640s.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\composition-compost-made-rotten-food_23-2149073812.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\compost-them-1644793139.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Composting-1.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Composting-Food-Waste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\composting-methods.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\content13101.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Cooking-With-Food-Scraps.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\cover-1-24.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Crafts-from-Food-Scraps.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\csm_Header_Food_Waste_1_7eb721ff62.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\depositphotos_320625516-stock-photo-domestic-food-waste-compost-fruits.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\depositphotos_68423525-stock-photo-a-pile-of-food-waste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\domestic-food-waste-compost-fruits-vegetables-white-background-compostable-scraps-164425010.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\DSC_0543.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\egetables-and-fruits-in-a-huge-container-in-a-rubbish-bin-heap-of-2203815095.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\fight-food-waste-1533137513976-1533137515977.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\file-20230601-15-v2l0pv.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\file7g1gomxjw28p61iggbn-993894-1622829644.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-ngo_bbdf8874-4643-11e6-8e05-c384b245cd95.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Food-scraps-and-waste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Food-Scraps-for-Your-Garden.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-scraps-recipes.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-scraps-shutterstock-c.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-wastage-ap.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Food-Wastage.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-waste-14654962.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-waste-adobe.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-waste-at-home-independence-day-special.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-waste-in-america1.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-waste-problem.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-waste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-wate.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Food20scraps20into20green20cart.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food20scraps20MR1540.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\FoodScraps_667731404_Feature.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\FoodWaste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\foodwaste3.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Food_Scraps_and_Yard_Debris_Collection_in_Portland_2010_by_Tim_Jewett.JPG.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food_scraps_pile.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Food_Tank_Reduce_Food_Waste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\fpiikgio_food-waste-istock-650_650x400_05_March_21.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\getty-inedible-food-scraps-Jenny-Dettrick.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\girl20edible20vegetables20food20DH-1562441019.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\healthy-food-eating-groceries-1296x728-header-1.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\home-composter-with-food-scraps-and-vegetable-waste-BN3YRY.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\household-food-waste-for-compositing-BE06K7.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\HOW-CAN-WE-HELP-1.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\how-to-stop-food-waste-1620830827.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Hunger.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\img_156025_foodwasteindex.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\img_156027_foodwasteindex2.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\IMG_1992.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\IMG_8177-2B-25282-2529.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\iStock-1216122354.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\iStock-1225253924_resized.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\iStock-1281092545-1.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\iStock-1310811753.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\iStock-172481514.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\kisspng-drawing-tree-apple-clip-art-food-scraps-5b1a04b3888213.1340075715284317955592.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\kitchen-waste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\l-intro-1644823869.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\l-intro-1669916430.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\maxresdefault.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\maxresdefault2.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\maxresdefault3.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\MIT-Food-Scraps.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\msYOpyieqtTMURt-800x450-noPad.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Organic-waste-to-wealth.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\rbage-thrown-open-ground-food-waste-polythene-bags-dump-yard-scrap-228828546.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\reusing-kitchen-scraps-FB.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\rotten-7362269_1170x658.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Samad-lede.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\shutterstock_1194695191-scaled.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\shutterstock_649541308-1-16410171154x3.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\stock-photo-compost-pile-hill-of-kitchen-scraps-isolated-on-white-background-170960243.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\stock-photo-organic-waste-food-and-home-waste-used-to-make-compost-619780853.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\stock-photo-vegetable-food-scraps-1895608405.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Sustainability-clearcuts-foodscraps-lrg.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\sustainability-waste-reducing-food-loss-article-header-fw.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\t-and-egg-waste-collected-in-a-bin-for-home-composting-and-gardening-2BTFMN4.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\tamil-nadu-india-february-15-2018-food-waste-2B14J71.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\TasteofTelangana_BlogPhotos_30052021_1200.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\top-view-trash-cooking-concept_23-2149056484.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\top-view-trash-cooking-concept_23-2149056487.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\trash-talk-5-food-scraps-you-should-not-be-throwing-away.1280x600.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Typical_North_India_Food_Prepared_for_Rongmei_Naga.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\un-food-waste-2013-feature_1474021852.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\unavoidable-waste.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\vegetable-scraps-1-768x587-1.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Waste-food_bg.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Waste-segregation-04.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\watermelon-rind-rinds-1296x728-header.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Website-Thumbnail-food-india-junk-food-eating.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\What_are_the_advantages_of_proper_food_waste_management.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\zero-waste-26.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\ZWM-compost-scaled.jpg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\5.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\7056505-untitled-design-2022-09-22t165643215.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\apples.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Eliminating-Food-Wastage-to-Eradicate-Hunger.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food-scraps-flyer-1-1.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\innovationsustainabilitya-home-bin-turning-food-scraps-into-farm-feed.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\wasted-food2.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\What-is-Food-Waste.png,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\42f8fcd0-2ddc-4d55-bb9f-ed434d_1200x768.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\aa-Cover-74rf5oelkbaeo8j1kmiamu31v7-20171227011258.Medi.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\AdobeStock_539756104_e836ab76d05c8bfad90ac05325f1c4bf.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\AdobeStock_550660149_428fd902f4247199467725e7eccf1673.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\b24fb5ba50e1c08c306afdb2ff49b1ac8a1ecd03.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\broth-from-scraps.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Composting-1024x341-1.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Composting-Matt-Vasilogambros.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\cristiano-pinto-2lWGQ02DGL8-un_1_x.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\dc-Cover-cgac7t839uh8gjfhkmi1avj642-20190223024739.Medi.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Food-waste-Indian-weddings.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\food.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\gfx4-x1280.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\np_file_233459.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Organic-food-waste-scaled-1.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\shutterstock_344303585.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\food_scraps\Trashed_vegetables_in_Luxembourg.jpeg,Organic,food_scraps,Organic_food_scraps
Data\Organic\kitchen_waste\0503070015-01-Kitchen-Waste-Compost.jpg,Organic,kitchen_waste,Organic_kitchen_waste
Data\Organic\kitchen_waste\1-s2.0-S2666833521000526-gr1.jpg,Organic,kitchen_waste,Organic_kitchen_waste
Data\Organic\kitchen_waste\11062b_3e2f304708c04f77b4a2eb0de9a532e1mv2.jpg,Organic,kitchen_waste,Organic_kitchen_waste
Data\Organic\kitchen_waste\190726-compost-al-1416.jpg,Organic,kitchen_waste,Organic_kitchen_waste
Data\Organic\kitchen_waste\3-s2.0-B978012818353300016X-f16-01-9780128183533.jpg,Organic,kitchen_waste,Organic_kitchen_waste
Data\Organic\kitchen_waste\6106-05977845a_2400x1600.jpg.jpg,Organic,kitchen_waste,Organic_kitchen_waste
